# Spinorama measured speaker EQ; revision b38d2715441f134a63b737b2fd913d14058a2643
# Model<TAB>Source<TAB>Path; only actual iir-autoeq.txt files, no symlinks
EAW QX300	Spinorama	datas/eq/EAW QX300/iir-autoeq.txt
EV EVC-1082	Spinorama	datas/eq/EV EVC-1082/iir-autoeq.txt
EV EVC-1122	Spinorama	datas/eq/EV EVC-1122/iir-autoeq.txt
EV EVC-1152	Spinorama	datas/eq/EV EVC-1152/iir-autoeq.txt
EV EVID-S4.2	Spinorama	datas/eq/EV EVID-S4.2/iir-autoeq.txt
EV EVID-S5.2	Spinorama	datas/eq/EV EVID-S5.2/iir-autoeq.txt
EV EVID-S5.2X	Spinorama	datas/eq/EV EVID-S5.2X/iir-autoeq.txt
EV EVID-S8.2	Spinorama	datas/eq/EV EVID-S8.2/iir-autoeq.txt
EV MFX-12MC	Spinorama	datas/eq/EV MFX-12MC/iir-autoeq.txt
EV MFX-15MC	Spinorama	datas/eq/EV MFX-15MC/iir-autoeq.txt
EV MTS-4153	Spinorama	datas/eq/EV MTS-4153/iir-autoeq.txt
EV MTS-6154	Spinorama	datas/eq/EV MTS-6154/iir-autoeq.txt
Edifier Airpulse A100	Spinorama	datas/eq/Edifier Airpulse A100/iir-autoeq.txt
Edifier M60	Spinorama	datas/eq/Edifier M60/iir-autoeq.txt
Edifier MR3BT	Spinorama	datas/eq/Edifier MR3BT/iir-autoeq.txt
Edifier MR4	Spinorama	datas/eq/Edifier MR4/iir-autoeq.txt
Edifier R1280T	Spinorama	datas/eq/Edifier R1280T/iir-autoeq.txt
Edifier S2000 Mk III	Spinorama	datas/eq/Edifier S2000 Mk III/iir-autoeq.txt
Edifier S2000 Pro	Spinorama	datas/eq/Edifier S2000 Pro/iir-autoeq.txt
Elac Adante AS-61	Spinorama	datas/eq/Elac Adante AS-61/iir-autoeq.txt
Elac BS 314	Spinorama	datas/eq/Elac BS 314/iir-autoeq.txt
Elac BS 41	Spinorama	datas/eq/Elac BS 41/iir-autoeq.txt
Elac BS U5 Slim	Spinorama	datas/eq/Elac BS U5 Slim/iir-autoeq.txt
Elac Carina BS243.4	Spinorama	datas/eq/Elac Carina BS243.4/iir-autoeq.txt
Elac Debut 2.0 B5.2	Spinorama	datas/eq/Elac Debut 2.0 B5.2/iir-autoeq.txt
Elac Debut 2.0 B6.2	Spinorama	datas/eq/Elac Debut 2.0 B6.2/iir-autoeq.txt
Elac Debut 3.0 Floorstand DF63	Spinorama	datas/eq/Elac Debut 3.0 Floorstand DF63/iir-autoeq.txt
Elac Debut Reference DBR-62	Spinorama	datas/eq/Elac Debut Reference DBR-62/iir-autoeq.txt
Elac Uni-Fi 2.0 UB52	Spinorama	datas/eq/Elac Uni-Fi 2.0 UB52/iir-autoeq.txt
Elac Uni-Fi 2.0 UC52 Center	Spinorama	datas/eq/Elac Uni-Fi 2.0 UC52 Center/iir-autoeq.txt
Elac Uni-Fi Reference UBR62	Spinorama	datas/eq/Elac Uni-Fi Reference UBR62/iir-autoeq.txt
Elac Uni-Fi Reference UCR52	Spinorama	datas/eq/Elac Uni-Fi Reference UCR52/iir-autoeq.txt
Elac Vela BS 403	Spinorama	datas/eq/Elac Vela BS 403/iir-autoeq.txt
Emotiva Airmotiv 6s	Spinorama	datas/eq/Emotiva Airmotiv 6s/iir-autoeq.txt
Emotiva Airmotiv B1+	Spinorama	datas/eq/Emotiva Airmotiv B1+/iir-autoeq.txt
Emotiva Airmotiv B2+	Spinorama	datas/eq/Emotiva Airmotiv B2+/iir-autoeq.txt
Emotiva Airmotiv C1+	Spinorama	datas/eq/Emotiva Airmotiv C1+/iir-autoeq.txt
Emotiva Airmotiv C2+	Spinorama	datas/eq/Emotiva Airmotiv C2+/iir-autoeq.txt
Emotiva Airmotiv T2+	Spinorama	datas/eq/Emotiva Airmotiv T2+/iir-autoeq.txt
Emotiva Airmotiv XB2	Spinorama	datas/eq/Emotiva Airmotiv XB2/iir-autoeq.txt
Endow Audio Bravura 7	Spinorama	datas/eq/Endow Audio Bravura 7/iir-autoeq.txt
Epos ES14N	Spinorama	datas/eq/Epos ES14N/iir-autoeq.txt
Essence Electrostatic Model 1600	Spinorama	datas/eq/Essence Electrostatic Model 1600/iir-autoeq.txt
Eve Audio SC305	Spinorama	datas/eq/Eve Audio SC305/iir-autoeq.txt
Ex-Machina Pulsar MKII	Spinorama	datas/eq/Ex-Machina Pulsar MKII/iir-autoeq.txt
FBT J12A	Spinorama	datas/eq/FBT J12A/iir-autoeq.txt
FBT J15A	Spinorama	datas/eq/FBT J15A/iir-autoeq.txt
FBT J5A	Spinorama	datas/eq/FBT J5A/iir-autoeq.txt
FBT J8A	Spinorama	datas/eq/FBT J8A/iir-autoeq.txt
FBT Mitus 112A	Spinorama	datas/eq/FBT Mitus 112A/iir-autoeq.txt
FBT Mitus 115A	Spinorama	datas/eq/FBT Mitus 115A/iir-autoeq.txt
FBT Mitus 152A	Spinorama	datas/eq/FBT Mitus 152A/iir-autoeq.txt
FBT Mitus 215A	Spinorama	datas/eq/FBT Mitus 215A/iir-autoeq.txt
FBT Promaxx 110A	Spinorama	datas/eq/FBT Promaxx 110A/iir-autoeq.txt
FBT Promaxx 112A	Spinorama	datas/eq/FBT Promaxx 112A/iir-autoeq.txt
FBT Promaxx 114A	Spinorama	datas/eq/FBT Promaxx 114A/iir-autoeq.txt
FBT Vertus CS1000	Spinorama	datas/eq/FBT Vertus CS1000/iir-autoeq.txt
Fiio SP3	Spinorama	datas/eq/Fiio SP3/iir-autoeq.txt
Fisher STE-720	Spinorama	datas/eq/Fisher STE-720/iir-autoeq.txt
Fluance Ai60	Spinorama	datas/eq/Fluance Ai60/iir-autoeq.txt
Fluance HFS Signature	Spinorama	datas/eq/Fluance HFS Signature/iir-autoeq.txt
Fluance Reference XL8S	Spinorama	datas/eq/Fluance Reference XL8S/iir-autoeq.txt
Fluid Audio C35BT	Spinorama	datas/eq/Fluid Audio C35BT/iir-autoeq.txt
Fluid Audio FX50	Spinorama	datas/eq/Fluid Audio FX50/iir-autoeq.txt
Fluid Audio FX50v2	Spinorama	datas/eq/Fluid Audio FX50v2/iir-autoeq.txt
Fluid Audio Image 2	Spinorama	datas/eq/Fluid Audio Image 2/iir-autoeq.txt
Focal 1000 IWLCR6	Spinorama	datas/eq/Focal 1000 IWLCR6/iir-autoeq.txt
Focal Alpha 50 Evo	Spinorama	datas/eq/Focal Alpha 50 Evo/iir-autoeq.txt
Focal Alpha 65 Evo	Spinorama	datas/eq/Focal Alpha 65 Evo/iir-autoeq.txt
Focal Alpha Twin Evo	Spinorama	datas/eq/Focal Alpha Twin Evo/iir-autoeq.txt
Focal Aria 906	Spinorama	datas/eq/Focal Aria 906/iir-autoeq.txt
Focal Aria Evo X No.2	Spinorama	datas/eq/Focal Aria Evo X No.2/iir-autoeq.txt
Focal Chora 806	Spinorama	datas/eq/Focal Chora 806/iir-autoeq.txt
Focal Chora 816	Spinorama	datas/eq/Focal Chora 816/iir-autoeq.txt
Focal Chorus OD 706 V	Spinorama	datas/eq/Focal Chorus OD 706 V/iir-autoeq.txt
Focal Dome Flax	Spinorama	datas/eq/Focal Dome Flax/iir-autoeq.txt
Focal Solo6 Be	Spinorama	datas/eq/Focal Solo6 Be/iir-autoeq.txt
Focal Solo6 ST6	Spinorama	datas/eq/Focal Solo6 ST6/iir-autoeq.txt
Focal Sopra 1	Spinorama	datas/eq/Focal Sopra 1/iir-autoeq.txt
Focal Trio6 ST6	Spinorama	datas/eq/Focal Trio6 ST6/iir-autoeq.txt
Focal Twin6 Be	Spinorama	datas/eq/Focal Twin6 Be/iir-autoeq.txt
Fostex PM03	Spinorama	datas/eq/Fostex PM03/iir-autoeq.txt
Fulcrum Acoustic CCX1226	Spinorama	datas/eq/Fulcrum Acoustic CCX1226/iir-autoeq.txt
Fulcrum Acoustic CCX1500	Spinorama	datas/eq/Fulcrum Acoustic CCX1500/iir-autoeq.txt
Fulcrum Acoustic CCX1526	Spinorama	datas/eq/Fulcrum Acoustic CCX1526/iir-autoeq.txt
Fulcrum Acoustic CCX1565	Spinorama	datas/eq/Fulcrum Acoustic CCX1565/iir-autoeq.txt
Fulcrum Acoustic CCX1577	Spinorama	datas/eq/Fulcrum Acoustic CCX1577/iir-autoeq.txt
Fulcrum Acoustic CCX1595	Spinorama	datas/eq/Fulcrum Acoustic CCX1595/iir-autoeq.txt
Fulcrum Acoustic CCX826	Spinorama	datas/eq/Fulcrum Acoustic CCX826/iir-autoeq.txt
Fulcrum Acoustic CX826	Spinorama	datas/eq/Fulcrum Acoustic CX826/iir-autoeq.txt
Fulcrum Acoustic DX1226	Spinorama	datas/eq/Fulcrum Acoustic DX1226/iir-autoeq.txt
Fulcrum Acoustic DX1526	Spinorama	datas/eq/Fulcrum Acoustic DX1526/iir-autoeq.txt
Fulcrum Acoustic FH1565	Spinorama	datas/eq/Fulcrum Acoustic FH1565/iir-autoeq.txt
Fulcrum Acoustic GX1200	Spinorama	datas/eq/Fulcrum Acoustic GX1200/iir-autoeq.txt
Fulcrum Acoustic GX1526	Spinorama	datas/eq/Fulcrum Acoustic GX1526/iir-autoeq.txt
Fulcrum Acoustic P8	Spinorama	datas/eq/Fulcrum Acoustic P8/iir-autoeq.txt
Fulcrum Acoustic RX4	Spinorama	datas/eq/Fulcrum Acoustic RX4/iir-autoeq.txt
Fulcrum Acoustic RX5	Spinorama	datas/eq/Fulcrum Acoustic RX5/iir-autoeq.txt
Fulcrum Acoustic RX599	Spinorama	datas/eq/Fulcrum Acoustic RX599/iir-autoeq.txt
Fulcrum Acoustic RX6	Spinorama	datas/eq/Fulcrum Acoustic RX6/iir-autoeq.txt
Fulcrum Acoustic RX699	Spinorama	datas/eq/Fulcrum Acoustic RX699/iir-autoeq.txt
Fulcrum Acoustic RX8	Spinorama	datas/eq/Fulcrum Acoustic RX8/iir-autoeq.txt
GGNTKT M1	Spinorama	datas/eq/GGNTKT M1/iir-autoeq.txt
GGNTKT M3	Spinorama	datas/eq/GGNTKT M3/iir-autoeq.txt
GR Research AV123	Spinorama	datas/eq/GR Research AV123/iir-autoeq.txt
GR Research Klipsch RP-600M Upgrade	Spinorama	datas/eq/GR Research Klipsch RP-600M Upgrade/iir-autoeq.txt
GR Research LGK 2.0	Spinorama	datas/eq/GR Research LGK 2.0/iir-autoeq.txt
GR Research NX-Bravo	Spinorama	datas/eq/GR Research NX-Bravo/iir-autoeq.txt
GR Research X-LS Encore Kit	Spinorama	datas/eq/GR Research X-LS Encore Kit/iir-autoeq.txt
Gainphile R16	Spinorama	datas/eq/Gainphile R16/iir-autoeq.txt
Gallo Acoustics A Diva Ti	Spinorama	datas/eq/Gallo Acoustics A Diva Ti/iir-autoeq.txt
Gallo Acoustics Nucleus Micro	Spinorama	datas/eq/Gallo Acoustics Nucleus Micro/iir-autoeq.txt
GedLee Nathan	Spinorama	datas/eq/GedLee Nathan/iir-autoeq.txt
Genelec 1032A	Spinorama	datas/eq/Genelec 1032A/iir-autoeq.txt
Genelec 4010A	Spinorama	datas/eq/Genelec 4010A/iir-autoeq.txt
Genelec 4020C	Spinorama	datas/eq/Genelec 4020C/iir-autoeq.txt
Genelec 4030C	Spinorama	datas/eq/Genelec 4030C/iir-autoeq.txt
Genelec 4040A	Spinorama	datas/eq/Genelec 4040A/iir-autoeq.txt
Genelec 8010A	Spinorama	datas/eq/Genelec 8010A/iir-autoeq.txt
Genelec 8030A	Spinorama	datas/eq/Genelec 8030A/iir-autoeq.txt
Genelec 8030C	Spinorama	datas/eq/Genelec 8030C/iir-autoeq.txt
Genelec 8050B	Spinorama	datas/eq/Genelec 8050B/iir-autoeq.txt
Genelec 8320A	Spinorama	datas/eq/Genelec 8320A/iir-autoeq.txt
Genelec 8330A	Spinorama	datas/eq/Genelec 8330A/iir-autoeq.txt
Genelec 8331A	Spinorama	datas/eq/Genelec 8331A/iir-autoeq.txt
Genelec 8341A	Spinorama	datas/eq/Genelec 8341A/iir-autoeq.txt
Genelec 8351A	Spinorama	datas/eq/Genelec 8351A/iir-autoeq.txt
Genelec 8351B	Spinorama	datas/eq/Genelec 8351B/iir-autoeq.txt
Genelec 8361A	Spinorama	datas/eq/Genelec 8361A/iir-autoeq.txt
Genelec G2	Spinorama	datas/eq/Genelec G2/iir-autoeq.txt
Genelec M040	Spinorama	datas/eq/Genelec M040/iir-autoeq.txt
Genelec S360	Spinorama	datas/eq/Genelec S360/iir-autoeq.txt
Genius SP-HF3000A	Spinorama	datas/eq/Genius SP-HF3000A/iir-autoeq.txt
GoldenEar BRX	Spinorama	datas/eq/GoldenEar BRX/iir-autoeq.txt
Google Nest Audio	Spinorama	datas/eq/Google Nest Audio/iir-autoeq.txt
Gradient Helsinki 1.5	Spinorama	datas/eq/Gradient Helsinki 1.5/iir-autoeq.txt
Grimani Systems Alpha	Spinorama	datas/eq/Grimani Systems Alpha/iir-autoeq.txt
Grimani Systems Rixos-L	Spinorama	datas/eq/Grimani Systems Rixos-L/iir-autoeq.txt
Grimani Systems Tau	Spinorama	datas/eq/Grimani Systems Tau/iir-autoeq.txt
Grimm LS1c+SB1	Spinorama	datas/eq/Grimm LS1c+SB1/iir-autoeq.txt
HK Audio LINEAR 5 112 F	Spinorama	datas/eq/HK Audio LINEAR 5 112 F/iir-autoeq.txt
HK Audio LINEAR 5 112 FA	Spinorama	datas/eq/HK Audio LINEAR 5 112 FA/iir-autoeq.txt
HK Audio LINEAR 5 112 X	Spinorama	datas/eq/HK Audio LINEAR 5 112 X/iir-autoeq.txt
HK Audio LINEAR 5 112 XA	Spinorama	datas/eq/HK Audio LINEAR 5 112 XA/iir-autoeq.txt
HK Audio LINEAR 7 110 XA	Spinorama	datas/eq/HK Audio LINEAR 7 110 XA/iir-autoeq.txt
HK Audio LINEAR 7 112 FA	Spinorama	datas/eq/HK Audio LINEAR 7 112 FA/iir-autoeq.txt
HK Audio LINEAR 7 112 XA	Spinorama	datas/eq/HK Audio LINEAR 7 112 XA/iir-autoeq.txt
HK Audio LINEAR 7 115 FA	Spinorama	datas/eq/HK Audio LINEAR 7 115 FA/iir-autoeq.txt
HK Audio LINEAR 9 110 XA	Spinorama	datas/eq/HK Audio LINEAR 9 110 XA/iir-autoeq.txt
HK Audio LINEAR 9 112 XA	Spinorama	datas/eq/HK Audio LINEAR 9 112 XA/iir-autoeq.txt
HTD Level THREE	Spinorama	datas/eq/HTD Level THREE/iir-autoeq.txt
Harbeth Monitor 30.0	Spinorama	datas/eq/Harbeth Monitor 30.0/iir-autoeq.txt
Hedd Type 05 A-CORE	Spinorama	datas/eq/Hedd Type 05 A-CORE/iir-autoeq.txt
Hedd Type 20 MK2	Spinorama	datas/eq/Hedd Type 20 MK2/iir-autoeq.txt
Hivi 3.1A DIY	Spinorama	datas/eq/Hivi 3.1A DIY/iir-autoeq.txt
Hivi Swan X3	Spinorama	datas/eq/Hivi Swan X3/iir-autoeq.txt
Hsu Research CCB-8	Spinorama	datas/eq/Hsu Research CCB-8/iir-autoeq.txt
Hsu Research HB-1 MK2	Spinorama	datas/eq/Hsu Research HB-1 MK2/iir-autoeq.txt
Hsu Research MFL-6	Spinorama	datas/eq/Hsu Research MFL-6/iir-autoeq.txt
Human Speakers 81 dk	Spinorama	datas/eq/Human Speakers 81 dk/iir-autoeq.txt
IK Multimedia iLoud MTM MKII	Spinorama	datas/eq/IK Multimedia iLoud MTM MKII/iir-autoeq.txt
IK Multimedia iLoud MTM	Spinorama	datas/eq/IK Multimedia iLoud MTM/iir-autoeq.txt
IK Multimedia iLoud Micro Monitor	Spinorama	datas/eq/IK Multimedia iLoud Micro Monitor/iir-autoeq.txt
Ikea SYMFONISK Picture Frame	Spinorama	datas/eq/Ikea SYMFONISK Picture Frame/iir-autoeq.txt
Ikea SYMFONISK Speaker Lamp	Spinorama	datas/eq/Ikea SYMFONISK Speaker Lamp/iir-autoeq.txt
Infinity Entra One	Spinorama	datas/eq/Infinity Entra One/iir-autoeq.txt
Infinity IL60	Spinorama	datas/eq/Infinity IL60/iir-autoeq.txt
Infinity Interlude IL10	Spinorama	datas/eq/Infinity Interlude IL10/iir-autoeq.txt
Infinity Intermezzo 4.1t	Spinorama	datas/eq/Infinity Intermezzo 4.1t/iir-autoeq.txt
Infinity Prelude MTS	Spinorama	datas/eq/Infinity Prelude MTS/iir-autoeq.txt
Infinity Primus 150	Spinorama	datas/eq/Infinity Primus 150/iir-autoeq.txt
Infinity Primus 360	Spinorama	datas/eq/Infinity Primus 360/iir-autoeq.txt
Infinity R152	Spinorama	datas/eq/Infinity R152/iir-autoeq.txt
Infinity R162	Spinorama	datas/eq/Infinity R162/iir-autoeq.txt
Infinity R253	Spinorama	datas/eq/Infinity R253/iir-autoeq.txt
Infinity R263	Spinorama	datas/eq/Infinity R263/iir-autoeq.txt
Infinity RC252	Spinorama	datas/eq/Infinity RC252/iir-autoeq.txt
Infinity RC263	Spinorama	datas/eq/Infinity RC263/iir-autoeq.txt
Infinity RS152	Spinorama	datas/eq/Infinity RS152/iir-autoeq.txt
JBL 104	Spinorama	datas/eq/JBL 104/iir-autoeq.txt
JBL 305P Mark ii	Spinorama	datas/eq/JBL 305P Mark ii/iir-autoeq.txt
JBL 306P Mark ii	Spinorama	datas/eq/JBL 306P Mark ii/iir-autoeq.txt
JBL 308P Mark ii	Spinorama	datas/eq/JBL 308P Mark ii/iir-autoeq.txt
JBL 3733	Spinorama	datas/eq/JBL 3733/iir-autoeq.txt
JBL 4305P	Spinorama	datas/eq/JBL 4305P/iir-autoeq.txt
JBL 4309	Spinorama	datas/eq/JBL 4309/iir-autoeq.txt
JBL 4312MII	Spinorama	datas/eq/JBL 4312MII/iir-autoeq.txt
JBL 4312SE	Spinorama	datas/eq/JBL 4312SE/iir-autoeq.txt
JBL 4319	Spinorama	datas/eq/JBL 4319/iir-autoeq.txt
JBL 4329P	Spinorama	datas/eq/JBL 4329P/iir-autoeq.txt
JBL 4349	Spinorama	datas/eq/JBL 4349/iir-autoeq.txt
JBL 4367	Spinorama	datas/eq/JBL 4367/iir-autoeq.txt
JBL 4429	Spinorama	datas/eq/JBL 4429/iir-autoeq.txt
JBL 705P	Spinorama	datas/eq/JBL 705P/iir-autoeq.txt
JBL 705i	Spinorama	datas/eq/JBL 705i/iir-autoeq.txt
JBL 708P	Spinorama	datas/eq/JBL 708P/iir-autoeq.txt
JBL 708i active	Spinorama	datas/eq/JBL 708i active/iir-autoeq.txt
JBL 708i passive	Spinorama	datas/eq/JBL 708i passive/iir-autoeq.txt
JBL 9310	Spinorama	datas/eq/JBL 9310/iir-autoeq.txt
JBL AC25	Spinorama	datas/eq/JBL AC25/iir-autoeq.txt
JBL Arena 120	Spinorama	datas/eq/JBL Arena 120/iir-autoeq.txt
JBL C211	Spinorama	datas/eq/JBL C211/iir-autoeq.txt
JBL C222	Spinorama	datas/eq/JBL C222/iir-autoeq.txt
JBL CBT 1000+1000E	Spinorama	datas/eq/JBL CBT 1000+1000E/iir-autoeq.txt
JBL CBT 1000	Spinorama	datas/eq/JBL CBT 1000/iir-autoeq.txt
JBL CBT 70J-1	Spinorama	datas/eq/JBL CBT 70J-1/iir-autoeq.txt
JBL CFR2	Spinorama	datas/eq/JBL CFR2/iir-autoeq.txt
JBL COL600	Spinorama	datas/eq/JBL COL600/iir-autoeq.txt
JBL COL800	Spinorama	datas/eq/JBL COL800/iir-autoeq.txt
JBL CV3015	Spinorama	datas/eq/JBL CV3015/iir-autoeq.txt
JBL CV5012	Spinorama	datas/eq/JBL CV5012/iir-autoeq.txt
JBL CV5015	Spinorama	datas/eq/JBL CV5015/iir-autoeq.txt
JBL Control 1 Pro	Spinorama	datas/eq/JBL Control 1 Pro/iir-autoeq.txt
JBL Control 24CT	Spinorama	datas/eq/JBL Control 24CT/iir-autoeq.txt
JBL Control 25T	Spinorama	datas/eq/JBL Control 25T/iir-autoeq.txt
JBL Control 29AV-1	Spinorama	datas/eq/JBL Control 29AV-1/iir-autoeq.txt
JBL Control HST V2	Spinorama	datas/eq/JBL Control HST V2/iir-autoeq.txt
JBL Control X Wireless	Spinorama	datas/eq/JBL Control X Wireless/iir-autoeq.txt
JBL Control X	Spinorama	datas/eq/JBL Control X/iir-autoeq.txt
JBL HDI-1600	Spinorama	datas/eq/JBL HDI-1600/iir-autoeq.txt
JBL HDI-3600	Spinorama	datas/eq/JBL HDI-3600/iir-autoeq.txt
JBL HDI-3800	Spinorama	datas/eq/JBL HDI-3800/iir-autoeq.txt
JBL HDI-4500	Spinorama	datas/eq/JBL HDI-4500/iir-autoeq.txt
JBL L100 Classic MKII	Spinorama	datas/eq/JBL L100 Classic MKII/iir-autoeq.txt
JBL L100 Classic	Spinorama	datas/eq/JBL L100 Classic/iir-autoeq.txt
JBL L52 Classic	Spinorama	datas/eq/JBL L52 Classic/iir-autoeq.txt
JBL L82 Classic	Spinorama	datas/eq/JBL L82 Classic/iir-autoeq.txt
JBL LS 80	Spinorama	datas/eq/JBL LS 80/iir-autoeq.txt
JBL LSR305	Spinorama	datas/eq/JBL LSR305/iir-autoeq.txt
JBL LSR6328P	Spinorama	datas/eq/JBL LSR6328P/iir-autoeq.txt
JBL LSR6332	Spinorama	datas/eq/JBL LSR6332/iir-autoeq.txt
JBL M2	Spinorama	datas/eq/JBL M2/iir-autoeq.txt
JBL Northridge Series N28	Spinorama	datas/eq/JBL Northridge Series N28/iir-autoeq.txt
JBL PRX635	Spinorama	datas/eq/JBL PRX635/iir-autoeq.txt
JBL PRX908	Spinorama	datas/eq/JBL PRX908/iir-autoeq.txt
JBL PRX912	Spinorama	datas/eq/JBL PRX912/iir-autoeq.txt
JBL PRX915	Spinorama	datas/eq/JBL PRX915/iir-autoeq.txt
JBL Performance PC600	Spinorama	datas/eq/JBL Performance PC600/iir-autoeq.txt
JBL Performance PT800	Spinorama	datas/eq/JBL Performance PT800/iir-autoeq.txt
JBL SCS 8	Spinorama	datas/eq/JBL SCS 8/iir-autoeq.txt
JBL SLP12	Spinorama	datas/eq/JBL SLP12/iir-autoeq.txt
JBL SLP14	Spinorama	datas/eq/JBL SLP14/iir-autoeq.txt
JBL SRX835P	Spinorama	datas/eq/JBL SRX835P/iir-autoeq.txt
JBL Stage 250B	Spinorama	datas/eq/JBL Stage 250B/iir-autoeq.txt
JBL Stage 280F	Spinorama	datas/eq/JBL Stage 280F/iir-autoeq.txt
JBL Stage A120	Spinorama	datas/eq/JBL Stage A120/iir-autoeq.txt
JBL Stage A125C	Spinorama	datas/eq/JBL Stage A125C/iir-autoeq.txt
JBL Stage A130	Spinorama	datas/eq/JBL Stage A130/iir-autoeq.txt
JBL Stage A135C	Spinorama	datas/eq/JBL Stage A135C/iir-autoeq.txt
JBL Stage A180	Spinorama	datas/eq/JBL Stage A180/iir-autoeq.txt
JBL Studio 520C	Spinorama	datas/eq/JBL Studio 520C/iir-autoeq.txt
JBL Studio 530	Spinorama	datas/eq/JBL Studio 530/iir-autoeq.txt
JBL Studio 590	Spinorama	datas/eq/JBL Studio 590/iir-autoeq.txt
JBL Studio 630	Spinorama	datas/eq/JBL Studio 630/iir-autoeq.txt
JBL Studio 698	Spinorama	datas/eq/JBL Studio 698/iir-autoeq.txt
JBL Studio Series S26	Spinorama	datas/eq/JBL Studio Series S26/iir-autoeq.txt
JBL Synthesis 4429	Spinorama	datas/eq/JBL Synthesis 4429/iir-autoeq.txt
JBL Synthesis Array 1400	Spinorama	datas/eq/JBL Synthesis Array 1400/iir-autoeq.txt
JBL Synthesis Array 800	Spinorama	datas/eq/JBL Synthesis Array 800/iir-autoeq.txt
JBL Synthesis Array 880	Spinorama	datas/eq/JBL Synthesis Array 880/iir-autoeq.txt
JBL Synthesis K2 S5800	Spinorama	datas/eq/JBL Synthesis K2 S5800/iir-autoeq.txt
JBL Synthesis K2 S9800	Spinorama	datas/eq/JBL Synthesis K2 S9800/iir-autoeq.txt
JBL Synthesis K2 S9900	Spinorama	datas/eq/JBL Synthesis K2 S9900/iir-autoeq.txt
JBL Synthesis SAM1HF + SAM2LF	Spinorama	datas/eq/JBL Synthesis SAM1HF + SAM2LF/iir-autoeq.txt
JBL Synthesis SAM3HA	Spinorama	datas/eq/JBL Synthesis SAM3HA/iir-autoeq.txt
JBL Synthesis SCL-1	Spinorama	datas/eq/JBL Synthesis SCL-1/iir-autoeq.txt
JBL Synthesis SCL-3	Spinorama	datas/eq/JBL Synthesis SCL-3/iir-autoeq.txt
JBL Synthesis SCL-4	Spinorama	datas/eq/JBL Synthesis SCL-4/iir-autoeq.txt
JBL Synthesis SCL-5	Spinorama	datas/eq/JBL Synthesis SCL-5/iir-autoeq.txt
JBL Synthesis SCL-6	Spinorama	datas/eq/JBL Synthesis SCL-6/iir-autoeq.txt
JBL Synthesis SCL-7	Spinorama	datas/eq/JBL Synthesis SCL-7/iir-autoeq.txt
JBL Synthesis SK2-1000	Spinorama	datas/eq/JBL Synthesis SK2-1000/iir-autoeq.txt
JBL Synthesis SK2-3300	Spinorama	datas/eq/JBL Synthesis SK2-3300/iir-autoeq.txt
JBL VTX F35	Spinorama	datas/eq/JBL VTX F35/iir-autoeq.txt
JBL XPL90	Spinorama	datas/eq/JBL XPL90/iir-autoeq.txt
JTR Noesis 210ht	Spinorama	datas/eq/JTR Noesis 210ht/iir-autoeq.txt
JTR Noesis 212rt	Spinorama	datas/eq/JTR Noesis 212rt/iir-autoeq.txt
Jamo C93 II	Spinorama	datas/eq/Jamo C93 II/iir-autoeq.txt
Jamo Concert 8	Spinorama	datas/eq/Jamo Concert 8/iir-autoeq.txt
Jamo S7-15B	Spinorama	datas/eq/Jamo S7-15B/iir-autoeq.txt
Jamo S803	Spinorama	datas/eq/Jamo S803/iir-autoeq.txt
Jamo S807	Spinorama	datas/eq/Jamo S807/iir-autoeq.txt
JansZen Loudspeaker zA1.1	Spinorama	datas/eq/JansZen Loudspeaker zA1.1/iir-autoeq.txt
JansZen Loudspeaker zA2.1	Spinorama	datas/eq/JansZen Loudspeaker zA2.1/iir-autoeq.txt
Jeff Bagby Mandolin DIY	Spinorama	datas/eq/Jeff Bagby Mandolin DIY/iir-autoeq.txt
K ARRAY Dragon KX12	Spinorama	datas/eq/K ARRAY Dragon KX12/iir-autoeq.txt
KEF Blade 1 Meta	Spinorama	datas/eq/KEF Blade 1 Meta/iir-autoeq.txt
KEF Blade 2 Meta	Spinorama	datas/eq/KEF Blade 2 Meta/iir-autoeq.txt
KEF CI250RRM-THX	Spinorama	datas/eq/KEF CI250RRM-THX/iir-autoeq.txt
KEF Ci3160RL-THX	Spinorama	datas/eq/KEF Ci3160RL-THX/iir-autoeq.txt
KEF LS50 Meta	Spinorama	datas/eq/KEF LS50 Meta/iir-autoeq.txt
KEF LS50 Wireless II	Spinorama	datas/eq/KEF LS50 Wireless II/iir-autoeq.txt
KEF LS50	Spinorama	datas/eq/KEF LS50/iir-autoeq.txt
KEF LS60 Wireless	Spinorama	datas/eq/KEF LS60 Wireless/iir-autoeq.txt
KEF LSX II LT	Spinorama	datas/eq/KEF LSX II LT/iir-autoeq.txt
KEF LSX	Spinorama	datas/eq/KEF LSX/iir-autoeq.txt
KEF Muo	Spinorama	datas/eq/KEF Muo/iir-autoeq.txt
KEF Q Concerto Meta	Spinorama	datas/eq/KEF Q Concerto Meta/iir-autoeq.txt
KEF Q1 Meta	Spinorama	datas/eq/KEF Q1 Meta/iir-autoeq.txt
KEF Q100	Spinorama	datas/eq/KEF Q100/iir-autoeq.txt
KEF Q11 Meta	Spinorama	datas/eq/KEF Q11 Meta/iir-autoeq.txt
KEF Q150	Spinorama	datas/eq/KEF Q150/iir-autoeq.txt
KEF Q250	Spinorama	datas/eq/KEF Q250/iir-autoeq.txt
