KZ ZEX Pro	Filk	results/Filk/in-ear/KZ ZEX Pro/KZ ZEX Pro ParametricEQ.txt
Kiwi Ears KE4	Filk	results/Filk/in-ear/Kiwi Ears KE4/Kiwi Ears KE4 ParametricEQ.txt
Kiwi Ears Singolo	Filk	results/Filk/in-ear/Kiwi Ears Singolo/Kiwi Ears Singolo ParametricEQ.txt
Meze Alba	Filk	results/Filk/in-ear/Meze Alba/Meze Alba ParametricEQ.txt
Moondrop BLOCK	Filk	results/Filk/in-ear/Moondrop BLOCK/Moondrop BLOCK ParametricEQ.txt
Moondrop Chu	Filk	results/Filk/in-ear/Moondrop Chu/Moondrop Chu ParametricEQ.txt
Moondrop Jiu	Filk	results/Filk/in-ear/Moondrop Jiu/Moondrop Jiu ParametricEQ.txt
Moondrop MOCA (ANC off, standard EQ)	Filk	results/Filk/in-ear/Moondrop MOCA (ANC off, standard EQ)/Moondrop MOCA (ANC off, standard EQ) ParametricEQ.txt
Moondrop MOCA (ANC on, standard EQ)	Filk	results/Filk/in-ear/Moondrop MOCA (ANC on, standard EQ)/Moondrop MOCA (ANC on, standard EQ) ParametricEQ.txt
Moondrop Quark 2	Filk	results/Filk/in-ear/Moondrop Quark 2/Moondrop Quark 2 ParametricEQ.txt
Moondrop SSR	Filk	results/Filk/in-ear/Moondrop SSR/Moondrop SSR ParametricEQ.txt
Moondrop Space Travel (reference mode)	Filk	results/Filk/in-ear/Moondrop Space Travel (reference mode)/Moondrop Space Travel (reference mode) ParametricEQ.txt
Moondrop Space Travel	Filk	results/Filk/in-ear/Moondrop Space Travel/Moondrop Space Travel ParametricEQ.txt
Moondrop Ultrasonic (reference EQ)	Filk	results/Filk/in-ear/Moondrop Ultrasonic (reference EQ)/Moondrop Ultrasonic (reference EQ) ParametricEQ.txt
Motorola Moto Buds Plus (ANC on)	Filk	results/Filk/in-ear/Motorola Moto Buds Plus (ANC on)/Motorola Moto Buds Plus (ANC on) ParametricEQ.txt
NuForce EDC3	Filk	results/Filk/in-ear/NuForce EDC3/NuForce EDC3 ParametricEQ.txt
QCY T12 ANC2	Filk	results/Filk/in-ear/QCY T12 ANC2/QCY T12 ANC2 ParametricEQ.txt
QCY T13 ANC2 (ANC on)	Filk	results/Filk/in-ear/QCY T13 ANC2 (ANC on)/QCY T13 ANC2 (ANC on) ParametricEQ.txt
SPC Gear Viro 101M	Filk	results/Filk/in-ear/SPC Gear Viro 101M/SPC Gear Viro 101M ParametricEQ.txt
Simgot Audio EW300 (gold)	Filk	results/Filk/in-ear/Simgot Audio EW300 (gold)/Simgot Audio EW300 (gold) ParametricEQ.txt
Simgot Audio EW300 (silver)	Filk	results/Filk/in-ear/Simgot Audio EW300 (silver)/Simgot Audio EW300 (silver) ParametricEQ.txt
Snab Overtone EP-101M	Filk	results/Filk/in-ear/Snab Overtone EP-101M/Snab Overtone EP-101M ParametricEQ.txt
SteelSeries GameBuds (ANC off)	Filk	results/Filk/in-ear/SteelSeries GameBuds (ANC off)/SteelSeries GameBuds (ANC off) ParametricEQ.txt
SteelSeries GameBuds (ANC on)	Filk	results/Filk/in-ear/SteelSeries GameBuds (ANC on)/SteelSeries GameBuds (ANC on) ParametricEQ.txt
Tanchjim Ola	Filk	results/Filk/in-ear/Tanchjim Ola/Tanchjim Ola ParametricEQ.txt
Tanchjim Tanya	Filk	results/Filk/in-ear/Tanchjim Tanya/Tanchjim Tanya ParametricEQ.txt
Tanchjim Zero	Filk	results/Filk/in-ear/Tanchjim Zero/Tanchjim Zero ParametricEQ.txt
Tripowin x 0diBi Vivace	Filk	results/Filk/in-ear/Tripowin x 0diBi Vivace/Tripowin x 0diBi Vivace ParametricEQ.txt
Truthear Gate	Filk	results/Filk/in-ear/Truthear Gate/Truthear Gate ParametricEQ.txt
Truthear Hexa	Filk	results/Filk/in-ear/Truthear Hexa/Truthear Hexa ParametricEQ.txt
Truthear Hola	Filk	results/Filk/in-ear/Truthear Hola/Truthear Hola ParametricEQ.txt
Truthear x Crinacle Zero RED (Bass+)	Filk	results/Filk/in-ear/Truthear x Crinacle Zero RED (Bass+)/Truthear x Crinacle Zero RED (Bass+) ParametricEQ.txt
Truthear x Crinacle Zero RED	Filk	results/Filk/in-ear/Truthear x Crinacle Zero RED/Truthear x Crinacle Zero RED ParametricEQ.txt
Truthear x Crinacle Zero	Filk	results/Filk/in-ear/Truthear x Crinacle Zero/Truthear x Crinacle Zero ParametricEQ.txt
nb Audio SkeLeTon	Filk	results/Filk/in-ear/nb Audio SkeLeTon/nb Audio SkeLeTon ParametricEQ.txt
realme Buds Air 5 Pro	Filk	results/Filk/in-ear/realme Buds Air 5 Pro/realme Buds Air 5 Pro ParametricEQ.txt
realme Buds Air6 Pro	Filk	results/Filk/in-ear/realme Buds Air6 Pro/realme Buds Air6 Pro ParametricEQ.txt
AKG K371	Filk	results/Filk/over-ear/AKG K371/AKG K371 ParametricEQ.txt
AKG N700NC M2 (ANC on)	Filk	results/Filk/over-ear/AKG N700NC M2 (ANC on)/AKG N700NC M2 (ANC on) ParametricEQ.txt
AKG N700NC M2 (passive)	Filk	results/Filk/over-ear/AKG N700NC M2 (passive)/AKG N700NC M2 (passive) ParametricEQ.txt
ASTRO Gaming A50 X	Filk	results/Filk/over-ear/ASTRO Gaming A50 X/ASTRO Gaming A50 X ParametricEQ.txt
ASUS ROG Delta S Core (fabric earpads)	Filk	results/Filk/over-ear/ASUS ROG Delta S Core (fabric earpads)/ASUS ROG Delta S Core (fabric earpads) ParametricEQ.txt
ASUS ROG Delta S Core (leather earpads)	Filk	results/Filk/over-ear/ASUS ROG Delta S Core (leather earpads)/ASUS ROG Delta S Core (leather earpads) ParametricEQ.txt
Anker Soundcore Space Q45	Filk	results/Filk/over-ear/Anker Soundcore Space Q45/Anker Soundcore Space Q45 ParametricEQ.txt
Audio-Technica BPHS1	Filk	results/Filk/over-ear/Audio-Technica BPHS1/Audio-Technica BPHS1 ParametricEQ.txt
Austrian Audio Hi-X60	Filk	results/Filk/over-ear/Austrian Audio Hi-X60/Austrian Audio Hi-X60 ParametricEQ.txt
Baseus AeQur GH02 (active)	Filk	results/Filk/over-ear/Baseus AeQur GH02 (active)/Baseus AeQur GH02 (active) ParametricEQ.txt
Baseus AeQur GH02 (passive)	Filk	results/Filk/over-ear/Baseus AeQur GH02 (passive)/Baseus AeQur GH02 (passive) ParametricEQ.txt
Baseus Bowie D05	Filk	results/Filk/over-ear/Baseus Bowie D05/Baseus Bowie D05 ParametricEQ.txt
Bose QuietComfort 45 (ANC on)	Filk	results/Filk/over-ear/Bose QuietComfort 45 (ANC on)/Bose QuietComfort 45 (ANC on) ParametricEQ.txt
Bose QuietComfort 45 (passive)	Filk	results/Filk/over-ear/Bose QuietComfort 45 (passive)/Bose QuietComfort 45 (passive) ParametricEQ.txt
Bose QuietComfort Ultra (ANC on)	Filk	results/Filk/over-ear/Bose QuietComfort Ultra (ANC on)/Bose QuietComfort Ultra (ANC on) ParametricEQ.txt
Corsair HS70 Pro	Filk	results/Filk/over-ear/Corsair HS70 Pro/Corsair HS70 Pro ParametricEQ.txt
Creative Aurvana Live! (Brainwavz PU leather earpads)	Filk	results/Filk/over-ear/Creative Aurvana Live! (Brainwavz PU leather earpads)/Creative Aurvana Live! (Brainwavz PU leather earpads) ParametricEQ.txt
Creative Aurvana Live! (Brainwavz sheepskin earpads)	Filk	results/Filk/over-ear/Creative Aurvana Live! (Brainwavz sheepskin earpads)/Creative Aurvana Live! (Brainwavz sheepskin earpads) ParametricEQ.txt
Creative Aurvana Live!	Filk	results/Filk/over-ear/Creative Aurvana Live!/Creative Aurvana Live! ParametricEQ.txt
Creative Zen Hybrid (ANC off)	Filk	results/Filk/over-ear/Creative Zen Hybrid (ANC off)/Creative Zen Hybrid (ANC off) ParametricEQ.txt
Creative Zen Hybrid (ANC on)	Filk	results/Filk/over-ear/Creative Zen Hybrid (ANC on)/Creative Zen Hybrid (ANC on) ParametricEQ.txt
Creative Zen Hybrid (passive)	Filk	results/Filk/over-ear/Creative Zen Hybrid (passive)/Creative Zen Hybrid (passive) ParametricEQ.txt
Creative Zen Hybrid Pro (ANC off)	Filk	results/Filk/over-ear/Creative Zen Hybrid Pro (ANC off)/Creative Zen Hybrid Pro (ANC off) ParametricEQ.txt
Creative Zen Hybrid Pro (ANC on)	Filk	results/Filk/over-ear/Creative Zen Hybrid Pro (ANC on)/Creative Zen Hybrid Pro (ANC on) ParametricEQ.txt
Dark Project HS4 Wireless (breathable earpads, passive)	Filk	results/Filk/over-ear/Dark Project HS4 Wireless (breathable earpads, passive)/Dark Project HS4 Wireless (breathable earpads, passive) ParametricEQ.txt
Dark Project HS4 Wireless (breathable earpads, wireless)	Filk	results/Filk/over-ear/Dark Project HS4 Wireless (breathable earpads, wireless)/Dark Project HS4 Wireless (breathable earpads, wireless) ParametricEQ.txt
Dark Project HS4 Wireless (leather earpads, passive)	Filk	results/Filk/over-ear/Dark Project HS4 Wireless (leather earpads, passive)/Dark Project HS4 Wireless (leather earpads, passive) ParametricEQ.txt
Dark Project HS4 Wireless (leather earpads, wireless)	Filk	results/Filk/over-ear/Dark Project HS4 Wireless (leather earpads, wireless)/Dark Project HS4 Wireless (leather earpads, wireless) ParametricEQ.txt
Dark Project Sono	Filk	results/Filk/over-ear/Dark Project Sono/Dark Project Sono ParametricEQ.txt
Edifier Stax Spirit S3 (fabric earpads)	Filk	results/Filk/over-ear/Edifier Stax Spirit S3 (fabric earpads)/Edifier Stax Spirit S3 (fabric earpads) ParametricEQ.txt
Edifier Stax Spirit S3 (leather earpads)	Filk	results/Filk/over-ear/Edifier Stax Spirit S3 (leather earpads)/Edifier Stax Spirit S3 (leather earpads) ParametricEQ.txt
Edifier W820NB (ANC on)	Filk	results/Filk/over-ear/Edifier W820NB (ANC on)/Edifier W820NB (ANC on) ParametricEQ.txt
Edifier W820NB (passive)	Filk	results/Filk/over-ear/Edifier W820NB (passive)/Edifier W820NB (passive) ParametricEQ.txt
Edifier W820NB Plus	Filk	results/Filk/over-ear/Edifier W820NB Plus/Edifier W820NB Plus ParametricEQ.txt
Edifier WH950NB (ANC off, customized EQ flat)	Filk	results/Filk/over-ear/Edifier WH950NB (ANC off, customized EQ flat)/Edifier WH950NB (ANC off, customized EQ flat) ParametricEQ.txt
Edifier WH950NB (ANC on, classic EQ)	Filk	results/Filk/over-ear/Edifier WH950NB (ANC on, classic EQ)/Edifier WH950NB (ANC on, classic EQ) ParametricEQ.txt
Edifier WH950NB (ANC on, customized EQ flat)	Filk	results/Filk/over-ear/Edifier WH950NB (ANC on, customized EQ flat)/Edifier WH950NB (ANC on, customized EQ flat) ParametricEQ.txt
Edifier WH950NB (passive)	Filk	results/Filk/over-ear/Edifier WH950NB (passive)/Edifier WH950NB (passive) ParametricEQ.txt
Endorfy Viro Infra	Filk	results/Filk/over-ear/Endorfy Viro Infra/Endorfy Viro Infra ParametricEQ.txt
Genesis Neon 613	Filk	results/Filk/over-ear/Genesis Neon 613/Genesis Neon 613 ParametricEQ.txt
Genesis Radon 800 (farbic earpads)	Filk	results/Filk/over-ear/Genesis Radon 800 (farbic earpads)/Genesis Radon 800 (farbic earpads) ParametricEQ.txt
Genesis Radon 800 (leather earpads)	Filk	results/Filk/over-ear/Genesis Radon 800 (leather earpads)/Genesis Radon 800 (leather earpads) ParametricEQ.txt
Genesis Toron 301	Filk	results/Filk/over-ear/Genesis Toron 301/Genesis Toron 301 ParametricEQ.txt
Genesis Toron 531 (breathable earpads)	Filk	results/Filk/over-ear/Genesis Toron 531 (breathable earpads)/Genesis Toron 531 (breathable earpads) ParametricEQ.txt
Genesis Toron 531 (hybrid earpads)	Filk	results/Filk/over-ear/Genesis Toron 531 (hybrid earpads)/Genesis Toron 531 (hybrid earpads) ParametricEQ.txt
HIFIMAN Ananda	Filk	results/Filk/over-ear/HIFIMAN Ananda/HIFIMAN Ananda ParametricEQ.txt
HIFIMAN HE400se (non-stealth magnet)	Filk	results/Filk/over-ear/HIFIMAN HE400se (non-stealth magnet)/HIFIMAN HE400se (non-stealth magnet) ParametricEQ.txt
HIFIMAN HE400se (stealth magnet)	Filk	results/Filk/over-ear/HIFIMAN HE400se (stealth magnet)/HIFIMAN HE400se (stealth magnet) ParametricEQ.txt
Haylou S35	Filk	results/Filk/over-ear/Haylou S35/Haylou S35 ParametricEQ.txt
HyperX Cloud II	Filk	results/Filk/over-ear/HyperX Cloud II/HyperX Cloud II ParametricEQ.txt
HyperX Cloud	Filk	results/Filk/over-ear/HyperX Cloud/HyperX Cloud ParametricEQ.txt
JBL Live 770NC (ANC on)	Filk	results/Filk/over-ear/JBL Live 770NC (ANC on)/JBL Live 770NC (ANC on) ParametricEQ.txt
JBL Live 770NC (passive)	Filk	results/Filk/over-ear/JBL Live 770NC (passive)/JBL Live 770NC (passive) ParametricEQ.txt
JBL Tour One M2 (ANC on)	Filk	results/Filk/over-ear/JBL Tour One M2 (ANC on)/JBL Tour One M2 (ANC on) ParametricEQ.txt
JBL Tour One M2 (ANC on, studio EQ)	Filk	results/Filk/over-ear/JBL Tour One M2 (ANC on, studio EQ)/JBL Tour One M2 (ANC on, studio EQ) ParametricEQ.txt
JBL Tour One M2 (passive)	Filk	results/Filk/over-ear/JBL Tour One M2 (passive)/JBL Tour One M2 (passive) ParametricEQ.txt
JBL Tune 720BT (passive)	Filk	results/Filk/over-ear/JBL Tune 720BT (passive)/JBL Tune 720BT (passive) ParametricEQ.txt
JBL Tune 720BT (wireless)	Filk	results/Filk/over-ear/JBL Tune 720BT (wireless)/JBL Tune 720BT (wireless) ParametricEQ.txt
JBL Tune 770NC (ANC on)	Filk	results/Filk/over-ear/JBL Tune 770NC (ANC on)/JBL Tune 770NC (ANC on) ParametricEQ.txt
JBL Tune 770NC (ANC on, bass EQ)	Filk	results/Filk/over-ear/JBL Tune 770NC (ANC on, bass EQ)/JBL Tune 770NC (ANC on, bass EQ) ParametricEQ.txt
JBL Tune 770NC (passive)	Filk	results/Filk/over-ear/JBL Tune 770NC (passive)/JBL Tune 770NC (passive) ParametricEQ.txt
KFA2 SONAR-04	Filk	results/Filk/over-ear/KFA2 SONAR-04/KFA2 SONAR-04 ParametricEQ.txt
Kiwi Ears Division	Filk	results/Filk/over-ear/Kiwi Ears Division/Kiwi Ears Division ParametricEQ.txt
Koss KPH7	Filk	results/Filk/over-ear/Koss KPH7/Koss KPH7 ParametricEQ.txt
Koss KSC75 (Venture Electronics earpads)	Filk	results/Filk/over-ear/Koss KSC75 (Venture Electronics earpads)/Koss KSC75 (Venture Electronics earpads) ParametricEQ.txt
Koss KSC75	Filk	results/Filk/over-ear/Koss KSC75/Koss KSC75 ParametricEQ.txt
LAMAX HighComfort ANC (ANC off)	Filk	results/Filk/over-ear/LAMAX HighComfort ANC (ANC off)/LAMAX HighComfort ANC (ANC off) ParametricEQ.txt
LAMAX HighComfort ANC (ANC on)	Filk	results/Filk/over-ear/LAMAX HighComfort ANC (ANC on)/LAMAX HighComfort ANC (ANC on) ParametricEQ.txt
Logitech G PRO 2 (fabric earpads)	Filk	results/Filk/over-ear/Logitech G PRO 2 (fabric earpads)/Logitech G PRO 2 (fabric earpads) ParametricEQ.txt
Logitech G PRO 2 (leather earpads)	Filk	results/Filk/over-ear/Logitech G PRO 2 (leather earpads)/Logitech G PRO 2 (leather earpads) ParametricEQ.txt
Logitech G PRO X 2 LIGHTSPEED (fabric earpads)	Filk	results/Filk/over-ear/Logitech G PRO X 2 LIGHTSPEED (fabric earpads)/Logitech G PRO X 2 LIGHTSPEED (fabric earpads) ParametricEQ.txt
Logitech G PRO X 2 LIGHTSPEED (leather earpads)	Filk	results/Filk/over-ear/Logitech G PRO X 2 LIGHTSPEED (leather earpads)/Logitech G PRO X 2 LIGHTSPEED (leather earpads) ParametricEQ.txt
Logitech G PRO X 2 LIGHTSPEED	Filk	results/Filk/over-ear/Logitech G PRO X 2 LIGHTSPEED/Logitech G PRO X 2 LIGHTSPEED ParametricEQ.txt
Logitech G Pro X (3.5mm jack)	Filk	results/Filk/over-ear/Logitech G Pro X (3.5mm jack)/Logitech G Pro X (3.5mm jack) ParametricEQ.txt
Logitech G Pro X (USB)	Filk	results/Filk/over-ear/Logitech G Pro X (USB)/Logitech G Pro X (USB) ParametricEQ.txt
Logitech G733 LIGHTSPEED	Filk	results/Filk/over-ear/Logitech G733 LIGHTSPEED/Logitech G733 LIGHTSPEED ParametricEQ.txt
Logitech Zone Vibe 100	Filk	results/Filk/over-ear/Logitech Zone Vibe 100/Logitech Zone Vibe 100 ParametricEQ.txt
Moondrop Joker	Filk	results/Filk/over-ear/Moondrop Joker/Moondrop Joker ParametricEQ.txt
OneOdio A71D	Filk	results/Filk/over-ear/OneOdio A71D/OneOdio A71D ParametricEQ.txt
Philips TAH2005BK00	Filk	results/Filk/over-ear/Philips TAH2005BK00/Philips TAH2005BK00 ParametricEQ.txt
Razer Barracuda X (2022)	Filk	results/Filk/over-ear/Razer Barracuda X (2022)/Razer Barracuda X (2022) ParametricEQ.txt
Razer BlackShark V2	Filk	results/Filk/over-ear/Razer BlackShark V2/Razer BlackShark V2 ParametricEQ.txt
Razer Kraken V3 Pro	Filk	results/Filk/over-ear/Razer Kraken V3 Pro/Razer Kraken V3 Pro ParametricEQ.txt
Razer Opus 2020 (ANC off)	Filk	results/Filk/over-ear/Razer Opus 2020 (ANC off)/Razer Opus 2020 (ANC off) ParametricEQ.txt
Razer Opus 2020 (ANC on)	Filk	results/Filk/over-ear/Razer Opus 2020 (ANC on)/Razer Opus 2020 (ANC on) ParametricEQ.txt
Razer Opus 2020 (passive)	Filk	results/Filk/over-ear/Razer Opus 2020 (passive)/Razer Opus 2020 (passive) ParametricEQ.txt
Redragon Arrow H858	Filk	results/Filk/over-ear/Redragon Arrow H858/Redragon Arrow H858 ParametricEQ.txt
Redragon Diomedes H386	Filk	results/Filk/over-ear/Redragon Diomedes H386/Redragon Diomedes H386 ParametricEQ.txt
Redragon H510 Zeus Pro	Filk	results/Filk/over-ear/Redragon H510 Zeus Pro/Redragon H510 Zeus Pro ParametricEQ.txt
Redragon H510 Zeus-X	Filk	results/Filk/over-ear/Redragon H510 Zeus-X/Redragon H510 Zeus-X ParametricEQ.txt
Redragon H848 IRE PRO	Filk	results/Filk/over-ear/Redragon H848 IRE PRO/Redragon H848 IRE PRO ParametricEQ.txt
RÃ˜DE NTH-100M	Filk	results/Filk/over-ear/RÃ˜DE NTH-100M/RÃ˜DE NTH-100M ParametricEQ.txt
SPC Gear Viro (breathable earpads)	Filk	results/Filk/over-ear/SPC Gear Viro (breathable earpads)/SPC Gear Viro (breathable earpads) ParametricEQ.txt
SPC Gear Viro (leather earpads)	Filk	results/Filk/over-ear/SPC Gear Viro (leather earpads)/SPC Gear Viro (leather earpads) ParametricEQ.txt
SPC Gear Viro (velour earpads)	Filk	results/Filk/over-ear/SPC Gear Viro (velour earpads)/SPC Gear Viro (velour earpads) ParametricEQ.txt
Sennheiser ACCENTUM	Filk	results/Filk/over-ear/Sennheiser ACCENTUM/Sennheiser ACCENTUM ParametricEQ.txt
Sennheiser HD 280 Pro (SPC Gear velour earpads)	Filk	results/Filk/over-ear/Sennheiser HD 280 Pro (SPC Gear velour earpads)/Sennheiser HD 280 Pro (SPC Gear velour earpads) ParametricEQ.txt
Sennheiser HD 280 Pro	Filk	results/Filk/over-ear/Sennheiser HD 280 Pro/Sennheiser HD 280 Pro ParametricEQ.txt
Sennheiser HD 424-X	Filk	results/Filk/over-ear/Sennheiser HD 424-X/Sennheiser HD 424-X ParametricEQ.txt
Sennheiser HD 424	Filk	results/Filk/over-ear/Sennheiser HD 424/Sennheiser HD 424 ParametricEQ.txt
Sennheiser HD 545 Reference	Filk	results/Filk/over-ear/Sennheiser HD 545 Reference/Sennheiser HD 545 Reference ParametricEQ.txt
Sennheiser HD 560S (worn earpads)	Filk	results/Filk/over-ear/Sennheiser HD 560S (worn earpads)/Sennheiser HD 560S (worn earpads) ParametricEQ.txt
Sennheiser HD 600	Filk	results/Filk/over-ear/Sennheiser HD 600/Sennheiser HD 600 ParametricEQ.txt
Sennheiser HD 660S2	Filk	results/Filk/over-ear/Sennheiser HD 660S2/Sennheiser HD 660S2 ParametricEQ.txt
Sennheiser HD490 Pro (mixing earpads)	Filk	results/Filk/over-ear/Sennheiser HD490 Pro (mixing earpads)/Sennheiser HD490 Pro (mixing earpads) ParametricEQ.txt
Sennheiser HD490 Pro (producing earpads)	Filk	results/Filk/over-ear/Sennheiser HD490 Pro (producing earpads)/Sennheiser HD490 Pro (producing earpads) ParametricEQ.txt
Sennheiser PC38X (velour earpads)	Filk	results/Filk/over-ear/Sennheiser PC38X (velour earpads)/Sennheiser PC38X (velour earpads) ParametricEQ.txt
Sennheiser RS 175	Filk	results/Filk/over-ear/Sennheiser RS 175/Sennheiser RS 175 ParametricEQ.txt
Shure SRH440	Filk	results/Filk/over-ear/Shure SRH440/Shure SRH440 ParametricEQ.txt
Silver Monkey Arago	Filk	results/Filk/over-ear/Silver Monkey Arago/Silver Monkey Arago ParametricEQ.txt
Somic V2	Filk	results/Filk/over-ear/Somic V2/Somic V2 ParametricEQ.txt
Teufel CAGE (active)	Filk	results/Filk/over-ear/Teufel CAGE (active)/Teufel CAGE (active) ParametricEQ.txt
Teufel CAGE (passive)	Filk	results/Filk/over-ear/Teufel CAGE (passive)/Teufel CAGE (passive) ParametricEQ.txt
Teufel Real Blue NC (ANC on)	Filk	results/Filk/over-ear/Teufel Real Blue NC (ANC on)/Teufel Real Blue NC (ANC on) ParametricEQ.txt
Teufel Real Blue NC (ANC on, classic EQ)	Filk	results/Filk/over-ear/Teufel Real Blue NC (ANC on, classic EQ)/Teufel Real Blue NC (ANC on, classic EQ) ParametricEQ.txt
Teufel Real Blue NC (passive)	Filk	results/Filk/over-ear/Teufel Real Blue NC (passive)/Teufel Real Blue NC (passive) ParametricEQ.txt
Teufel Real Blue Pro (ANC on)	Filk	results/Filk/over-ear/Teufel Real Blue Pro (ANC on)/Teufel Real Blue Pro (ANC on) ParametricEQ.txt
Teufel Real Blue Pro (passive)	Filk	results/Filk/over-ear/Teufel Real Blue Pro (passive)/Teufel Real Blue Pro (passive) ParametricEQ.txt
Teufel Zola (USB)	Filk	results/Filk/over-ear/Teufel Zola (USB)/Teufel Zola (USB) ParametricEQ.txt
Teufel Zola (passive)	Filk	results/Filk/over-ear/Teufel Zola (passive)/Teufel Zola (passive) ParametricEQ.txt
XPG PRECOG S	Filk	results/Filk/over-ear/XPG PRECOG S/XPG PRECOG S ParametricEQ.txt
iSK HD-9999 (thick earpads)	Filk	results/Filk/over-ear/iSK HD-9999 (thick earpads)/iSK HD-9999 (thick earpads) ParametricEQ.txt
iSK HD-9999 (thin earpads)	Filk	results/Filk/over-ear/iSK HD-9999 (thin earpads)/iSK HD-9999 (thin earpads) ParametricEQ.txt
64 Audio Tia Trio	Harpo	results/Harpo/in-ear/64 Audio Tia Trio/64 Audio Tia Trio ParametricEQ.txt
7Hz Eternal	Harpo	results/Harpo/in-ear/7Hz Eternal/7Hz Eternal ParametricEQ.txt
7Hz Legato	Harpo	results/Harpo/in-ear/7Hz Legato/7Hz Legato ParametricEQ.txt
7Hz Salnotes Zero	Harpo	results/Harpo/in-ear/7Hz Salnotes Zero/7Hz Salnotes Zero ParametricEQ.txt
7Hz Sonus	Harpo	results/Harpo/in-ear/7Hz Sonus/7Hz Sonus ParametricEQ.txt
7Hz Timeless	Harpo	results/Harpo/in-ear/7Hz Timeless/7Hz Timeless ParametricEQ.txt
AOSHIDA E20	Harpo	results/Harpo/in-ear/AOSHIDA E20/AOSHIDA E20 ParametricEQ.txt
AUKEY EP-B44	Harpo	results/Harpo/in-ear/AUKEY EP-B44/AUKEY EP-B44 ParametricEQ.txt
Anker Soundcore Liberty 3 Pro	Harpo	results/Harpo/in-ear/Anker Soundcore Liberty 3 Pro/Anker Soundcore Liberty 3 Pro ParametricEQ.txt
Apple Airpods Pro 2	Harpo	results/Harpo/in-ear/Apple Airpods Pro 2/Apple Airpods Pro 2 ParametricEQ.txt
Audiosense DT600	Harpo	results/Harpo/in-ear/Audiosense DT600/Audiosense DT600 ParametricEQ.txt
BGVP P05 (no filter, standard nozzle)	Harpo	results/Harpo/in-ear/BGVP P05 (no filter, standard nozzle)/BGVP P05 (no filter, standard nozzle) ParametricEQ.txt
BGVP P05 (red filter, alternative nozzle)	Harpo	results/Harpo/in-ear/BGVP P05 (red filter, alternative nozzle)/BGVP P05 (red filter, alternative nozzle) ParametricEQ.txt
BGVP P05 (red filter, standard nozzle)	Harpo	results/Harpo/in-ear/BGVP P05 (red filter, standard nozzle)/BGVP P05 (red filter, standard nozzle) ParametricEQ.txt
BGVP P05 (silver filter, alternative nozzle)	Harpo	results/Harpo/in-ear/BGVP P05 (silver filter, alternative nozzle)/BGVP P05 (silver filter, alternative nozzle) ParametricEQ.txt
BGVP P05 (silver filter, standard nozzle)	Harpo	results/Harpo/in-ear/BGVP P05 (silver filter, standard nozzle)/BGVP P05 (silver filter, standard nozzle) ParametricEQ.txt
BGVP P05 (taped filter, standard nozzle)	Harpo	results/Harpo/in-ear/BGVP P05 (taped filter, standard nozzle)/BGVP P05 (taped filter, standard nozzle) ParametricEQ.txt
BGVP Scale	Harpo	results/Harpo/in-ear/BGVP Scale/BGVP Scale ParametricEQ.txt
BLON BL-03	Harpo	results/Harpo/in-ear/BLON BL-03/BLON BL-03 ParametricEQ.txt
BLON BL-A8 Prometheus	Harpo	results/Harpo/in-ear/BLON BL-A8 Prometheus/BLON BL-A8 Prometheus ParametricEQ.txt
BLON BL-Max	Harpo	results/Harpo/in-ear/BLON BL-Max/BLON BL-Max ParametricEQ.txt
BLON BL07	Harpo	results/Harpo/in-ear/BLON BL07/BLON BL07 ParametricEQ.txt
BLON Fat Girl	Harpo	results/Harpo/in-ear/BLON Fat Girl/BLON Fat Girl ParametricEQ.txt
BLON Z200	Harpo	results/Harpo/in-ear/BLON Z200/BLON Z200 ParametricEQ.txt
BLON x HBB Z300	Harpo	results/Harpo/in-ear/BLON x HBB Z300/BLON x HBB Z300 ParametricEQ.txt
Baseus Bowie (original EQ)	Harpo	results/Harpo/in-ear/Baseus Bowie (original EQ)/Baseus Bowie (original EQ) ParametricEQ.txt
Beats Powerbeats Pro	Harpo	results/Harpo/in-ear/Beats Powerbeats Pro/Beats Powerbeats Pro ParametricEQ.txt
Beyerdynamic Xelento (2nd Gen)	Harpo	results/Harpo/in-ear/Beyerdynamic Xelento (2nd Gen)/Beyerdynamic Xelento (2nd Gen) ParametricEQ.txt
Bose IE2	Harpo	results/Harpo/in-ear/Bose IE2/Bose IE2 ParametricEQ.txt
CCA CRA	Harpo	results/Harpo/in-ear/CCA CRA/CCA CRA ParametricEQ.txt
CCA CXS	Harpo	results/Harpo/in-ear/CCA CXS/CCA CXS ParametricEQ.txt
CCA DUO	Harpo	results/Harpo/in-ear/CCA DUO/CCA DUO ParametricEQ.txt
CCA FLA	Harpo	results/Harpo/in-ear/CCA FLA/CCA FLA ParametricEQ.txt
CCA PLA13	Harpo	results/Harpo/in-ear/CCA PLA13/CCA PLA13 ParametricEQ.txt
CCA Pianist	Harpo	results/Harpo/in-ear/CCA Pianist/CCA Pianist ParametricEQ.txt
CCZ Melody	Harpo	results/Harpo/in-ear/CCZ Melody/CCZ Melody ParametricEQ.txt
Canpur JF1	Harpo	results/Harpo/in-ear/Canpur JF1/Canpur JF1 ParametricEQ.txt
Cat Ear Audio Meow	Harpo	results/Harpo/in-ear/Cat Ear Audio Meow/Cat Ear Audio Meow ParametricEQ.txt
Creative Aurvana Trio LS	Harpo	results/Harpo/in-ear/Creative Aurvana Trio LS/Creative Aurvana Trio LS ParametricEQ.txt
